total_awarded_usd,recipient_name,recipient_name_raw,address,city,state,zip,entity_type,awarded_date
30337.2,Chandler Media Group LLC,Chandler Media Group LLC - SVOG,7900 COPPER CANYON DR,ARLINGTON,TX,76002,Live venue operator or promoter,2021-07-08
30151,ROGUE PRODUCTIONS,ROGUE PRODUCTIONS - SVOG,2419 Oakbank Drive,Kingwood,TX,77339,Live venue operator or promoter,2021-10-27
29973.72,Daulat and Sabrina Inc,Daulat and Sabrina Inc - SVOG,907 Sutters Rim,San Antonio,TX,78258,Motion picture theater operator,2021-06-18
29762.9,Circus Freaks,Circus Freaks - SVOG,2310 N. Henderson Avenue #639,Dallas,TX,75206,Theatrical producer,2021-07-14
28782.68,Every Person Count Inc,Every Person Count Inc - SVOG,6907 Rosefield,San Antonio,TX,78240,Live venue operator or promoter,2021-07-16
28617.74,Clarendon Economic Development Corporation,Clarendon Economic Development Corporation - SVOG,PO Box 826,Clarendon,TX,79226,Motion picture theater operator,2021-07-23
28446.2,NMRT LLC,NMRT LLC - SVOG,210 Peach Street,Buda,TX,78610,Talent representative,2021-06-18
27854.98,The Positive Project,The Positive Project - SVOG,"13655 Ella Blvd, #6305",Houston,TX,77269,Live performing arts organization operator,2021-07-21
27180.9,"At The Ranch, LLC","At The Ranch, LLC - SVOG",431 N Main St.,Borger,TX,79007,Live venue operator or promoter,2021-08-04
27000,Jamila Sherman,Jamila Sherman - SVOG,505 Candle Meadow Blvd,Desoto,TX,75115,Talent representative,2021-08-28
26811.45,The Core Theatre,The Core Theatre - SVOG,202 SPRINGWELL PKWY,WYLIE,TX,75098,Live venue operator or promoter,2021-08-26
25706.03,Friends of the Outrigger,Friends of the Outrigger - SVOG,515 Commerce St.,PALACIOS,TX,77465,Live venue operator or promoter,2021-07-08
25598,MB Foundation,MB Foundation - SVOG,13922 Normandy CT,Sugar land,TX,77498,Live performing arts organization operator,2021-07-26
25362.56,Mildred's Umbrella Theater Company,Mildred's Umbrella Theater Company - SVOG,5038 Lymbar Dr,Houston,TX,77096,Theatrical producer,2021-07-14
23291.55,Goodman Artists,Goodman Artists - SVOG,777 Dunlavy Street 7301,Houston,TX,77019,Talent representative,2021-08-24
23053.5,Indras Awarehouse,Indras Awarehouse - SVOG,7904 fm 969,austin,TX,78724,Live performing arts organization operator,2021-07-19
22955.67,Ennis Public Theatre,Ennis Public Theatre - SVOG,PO Box 37,Ennis,TX,75120,Live venue operator or promoter,2021-08-02
21970.64,"Tarver Enterprises, L.L.C.","Tarver Enterprises, L.L.C. - SVOG",309 Bluebonnet Street,Trinidad,TX,75163,Live venue operator or promoter,2021-07-23
21906.9,"Orpheus Chamber Singers, Inc.","Orpheus Chamber Singers, Inc. - SVOG",4722 Stanford Ave.,Dallas,TX,75209,Live performing arts organization operator,2021-08-05
21772,Texas WG Development LLC,Texas WG Development LLC - SVOG,6801 S. 10th,McALlen,TX,78504,Live venue operator or promoter,2021-06-21
21353.3,LAWRENCE S ALLWN,LAWRENCE S ALLWN - SVOG,9703 NOTTAWAY CT,GRANBURY,TX,76049,Live venue operator or promoter,2021-07-06
21036.49,Graham Regional Theatre,Graham Regional Theatre - SVOG,PO Box 431,Graham,TX,76450,Live venue operator or promoter,2021-07-08
20379.15,Fan2see Productions Llc,Fan2see Productions Llc - SVOG,2500 Greenhouse rd Apt 8108 2500 Greenhouse rd,Houston,TX,77084,Live venue operator or promoter,2021-07-09
20322,Johnathan Whittaker,Johnathan Whittaker - SVOG,10333 Clay Rd. Apt #1024,Houston,TX,77041,Live performing arts organization operator,2021-07-28
20238.53,Dirt Dogs Theatre Company,Dirt Dogs Theatre Company - SVOG,1002 Ashford Parkway,Houston,TX,77077,Live performing arts organization operator,2021-07-15
20127.18,Georgetown Art Works,Georgetown Art Works - SVOG,816 South Main Street,Georgetown,TX,78626,Museum Operator,2021-07-12
19998.55,Line Upon Line Percussion,Line Upon Line Percussion - SVOG,PO Box 49890,Austin,TX,78765,Live performing arts organization operator,2021-09-23
19095.57,Aurora Arts Theatre,Aurora Arts Theatre - SVOG,5635 Everhart Rd,Corpus Christi,TX,78411,Theatrical producer,2021-07-20
19000.28,Moe Power Ventures,Moe Power Ventures - SVOG,225 matlage way 1031,houston,TX,77478,Talent representative,2021-09-14
18459.21,Classical Theatre Company,Classical Theatre Company - SVOG,2936 Saint St.,Houston,TX,77027,Theatrical producer,2021-07-07
18414,The Trade Entertainment LLC,The Trade Entertainment LLC - SVOG,4124 Barnes St,Houston,TX,77007,Talent representative,2021-06-30
17515.13,Other Worlds Film Fest,Other Worlds Film Fest - SVOG,6700 Middle Fiskville St Suite 304,Austin,TX,78752,Live venue operator or promoter,2021-08-20
17506.32,CHIMES IT INC,CHIMES IT INC - SVOG,4425 Sandra Lynn Dr,Flower Mound,TX,75022,Live performing arts organization operator,2021-06-12
16200,Texas Comedies,Texas Comedies - SVOG,2603 Addison Ave,Austin,TX,78757,Live performing arts organization operator,2021-08-16
15731.24,"City of Texarkana, TX","City of Texarkana, TX - SVOG",220 Texas Blvd.,Texarkana,TX,75501,Live venue operator or promoter,2021-07-20
14266,Pearl Entertainment Inc.,Pearl Entertainment Inc. - SVOG,12206 E Zimmerly,Wichita,TX,67207,Talent representative,2021-06-13
14154.75,LIVE CONVICTION LLC,LIVE CONVICTION LLC - SVOG,315 CALLE DEL NORTE STE 201,Laredo,TX,78045,Talent representative,2021-07-15
13707.81,NEW SCHOOL OF MUSIC INC,NEW SCHOOL OF MUSIC INC - SVOG,308-B CONGRESS AVE,Austin,TX,78701,Live performing arts organization operator,2021-09-03
12231.76,Museum of the Southwest,Museum of the Southwest - SVOG,1705 W. Missouri Ave.,Midland,TX,79701,Museum Operator,2021-10-27
10843.88,EXPLODED DRAWING,EXPLODED DRAWING - SVOG,6709 Tulane Dr.,Austin,TX,78723,Live performing arts organization operator,2021-07-13
10620,"JNC Silverado Enterprises, LLC dba Liberty Opry","JNC Silverado Enterprises, LLC dba Liberty Opry - SVOG",1812 & 1816 Sam Houston St. P.O. Box 6008,Liberty,TX,77575,Live venue operator or promoter,2021-06-22
10323,Edinburg Dance Theatre,Edinburg Dance Theatre - SVOG,2750 Hedfelt,Edinburg,TX,78539,Live performing arts organization operator,2021-10-28
9781.33,Cone Man Running Productions,Cone Man Running Productions - SVOG,1824 Spring Street Suite 233,Houston,TX,77007,Theatrical producer,2021-10-14
9168.69,"Lewisville Lake Symphony Association, Inc.","Lewisville Lake Symphony Association, Inc. - SVOG",1850 McGee Lane #156,Lewisville,TX,75077,Live performing arts organization operator,2021-07-09
9004.33,ComedySportz San Antonio,ComedySportz San Antonio - SVOG,11950 Starcrest Drive STE 210,San Antonio,TX,78247,Live performing arts organization operator,2021-07-12
8538,FANDOM EVENTS LLC,FANDOM EVENTS LLC - SVOG,8301 Wilshire Dr,Amarillo,TX,79110,Live venue operator or promoter,2021-08-23
8471.25,Tony Gloria Productions,Tony Gloria Productions - SVOG,10514 Stonefield Pl 418 W Kings Hwy 2,San Antonio,TX,78212,Theatrical producer,2021-07-09
7881,Andrew Corridori,Andrew Corridori - SVOG,600 Independence Pkwy Apt 2215,Plano,TX,75075,Talent representative,2022-05-11
7233.75,"LA RITA PERFORMING ARTS THEATRE, INC.","LA RITA PERFORMING ARTS THEATRE, INC. - SVOG",311 DENROCK AVE PO BOX 466,DALHART,TX,79022,Live venue operator or promoter,2021-08-27
6810.75,kenneth crimmins,kenneth crimmins - SVOG,4612 Edmund Street,Houston,TX,77020,Live venue operator or promoter,2021-06-15
6401.25,SECESSION ENTERTAINMENT,SECESSION ENTERTAINMENT - SVOG,2724 Garnet Ridge Dr.,Leander,TX,78641,Live venue operator or promoter,2021-07-12
6392.8,Brown Hornet Concerts LLC,Brown Hornet Concerts LLC - SVOG,2701 W. 15th St #529,Plano,TX,75075,Live venue operator or promoter,2021-06-19
6157.5,Jordan Carter,Jordan Carter - SVOG,1525 CANTER BAYOU WAY,HOUSTON,TX,77043,Live performing arts organization operator,2021-07-09
5743.35,PT EVENT CENTER,PT EVENT CENTER - SVOG,5126 BRICK RD,ABILENE,TX,79601,Live venue operator or promoter,2021-07-23
5244.35,Ember Skeyez,Ember Skeyez - SVOG,2909 Hayes 109,Houston,TX,77082,Live performing arts organization operator,2021-08-05
3319.2,Historic Orient-Santa Fe Depot,Historic Orient-Santa Fe Depot - SVOG,703 S Chadbourne St,San Angelo,TX,76903,Museum Operator,2021-08-01
2113.26,"Texas Air and Space Museum, Inc.","Texas Air and Space Museum, Inc. - SVOG",10001 American Drive,Amarillo,TX,79111,Museum Operator,2021-07-09
1924.43,Voices of Change,Voices of Change - SVOG,3630 Harry Hines Blvd,Dallas,TX,75219,Live performing arts organization operator,2021-07-27
1700,Current Events LLC,Current Events LLC - SVOG,19501 Single Peak Cove,Spicewood,TX,78669,Live venue operator or promoter,2021-07-14
892.01,Ballet Folklorico de San Antonio,Ballet Folklorico de San Antonio - SVOG,1008 Donaldson Avenue,San Antonio,TX,78228,Talent representative,2021-10-28
