key,value,formatted,unit,source,note,module
"pums_austin_music_meanpincp_emp","75556.91516575342","$75,600","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean total personal income. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_meanpincp_emp_moe","23983.88324507287","+/- $24,000","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_meanpernp_emp","62029.65659820852","$62,000","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean personal earnings from work, zero and negative earners included. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_meanpernp_emp_moe","19751.57474380039","+/- $19,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work, zero and negative earners included. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_selfemp","68.03760282021152","68.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_selfemp_moe","9.678308709074141","+/- 9.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_hicov","90.32510771641206","90.3%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with any health insurance (HICOV = 1). Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_hicov_moe","7.566480315312971","+/- 7.6 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with any health insurance (HICOV = 1). Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_privcov","80.18018018018019","80.2%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_privcov_moe","10.46288201729447","+/- 10.5 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_pubcov","21.97414806110458","22.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_pubcov_moe","11.13783089078435","+/- 11.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_lt10k","19.38895417156287","19.4%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_lt10k_moe","9.238564399152411","+/- 9.2 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_lt25k","38.69956913435174","38.7%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_lt25k_moe","10.15618290589239","+/- 10.2 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_lt50k","60.16451233842538","60.2%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_lt50k_moe","10.07471752912933","+/- 10.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_ltmusiccensus","24.08930669800235","24.1%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_ltmusiccensus_moe","9.13139247675384","+/- 9.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_nonposearn","0","0.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share of employed people reporting zero or negative earnings from work. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_nonposearn_moe","0","+/- 0.0 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share of employed people reporting zero or negative earnings from work. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_wtd_pos","2553","2,553","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Weighted denominator for every POS-base figure in this cell. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_meanpernp_pos","62029.65659820852","$62,000","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean personal earnings from work. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_meanpernp_pos_moe","19751.57474380039","+/- $19,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_meanpincp_pos","75556.91516575342","$75,600","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean total personal income. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_meanpincp_pos_moe","23983.88324507287","+/- $24,000","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpincp_emp","42520.31930464843","$42,500","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median total personal income. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpincp_emp_moe","7799.558751521949","+/- $7,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpernp_emp","31374.74123227476","$31,400","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median personal earnings from work, zero and negative earners included. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpernp_emp_moe","9409.122754557398","+/- $9,400","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median personal earnings from work, zero and negative earners included. Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpernp_pos","31374.74123227476","$31,400","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","HEADLINE earnings figure. Median personal earnings from work. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpernp_pos_moe","9409.122754557398","+/- $9,400","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. HEADLINE earnings figure. Median personal earnings from work. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpincp_pos","42520.31930464843","$42,500","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medpincp_pos_moe","7799.558751521949","+/- $7,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_music_medwkhp","40","40","usual hours per week","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median usual hours worked per week (WKHP). Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_music_medwkwn","52","52","weeks worked in past 12 months","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median weeks worked in the past 12 months (WKWN). Base EMP = Musicians, singers, music directors and composers (OCCP 2751 and 2752), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 91 unweighted records.","pums"
"pums_austin_creative_n_emp","667","667","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_n_pos","663","663","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records.","pums"
"pums_austin_creative_wtd_emp","16257","16,257","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Weighted denominator for every EMP-base figure in this cell. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_meanpincp_emp","72329.74734298144","$72,300","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_meanpincp_emp_moe","6087.18159346994","+/- $6,100","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_meanpernp_emp","67676.54384122453","$67,700","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_meanpernp_emp_moe","5600.673885377045","+/- $5,600","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_selfemp","40.11810297102786","40.1%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_selfemp_moe","4.72413013108632","+/- 4.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
