key,value,formatted,unit,source,note,module
"census_venue_capacity_1","21.37404580152672","21.4%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of responding venue operators whose legal capacity is 1 to 100: 28 of 131 operators who gave a capacity band. Individual cells run as low as 8 records, so read the distribution as a whole and do not quote a single band on its own. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_venue_capacity_2","19.84732824427481","19.8%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of responding venue operators whose legal capacity is 101 to 200: 26 of 131 operators who gave a capacity band. Individual cells run as low as 8 records, so read the distribution as a whole and do not quote a single band on its own. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_venue_capacity_3","14.50381679389313","14.5%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of responding venue operators whose legal capacity is 201 to 350: 19 of 131 operators who gave a capacity band. Individual cells run as low as 8 records, so read the distribution as a whole and do not quote a single band on its own. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_venue_capacity_4","13.74045801526718","13.7%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of responding venue operators whose legal capacity is 351 to 500: 18 of 131 operators who gave a capacity band. Individual cells run as low as 8 records, so read the distribution as a whole and do not quote a single band on its own. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_venue_capacity_5","6.106870229007633","6.1%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of responding venue operators whose legal capacity is 501 to 1,000: 8 of 131 operators who gave a capacity band. Individual cells run as low as 8 records, so read the distribution as a whole and do not quote a single band on its own. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_venue_capacity_6","24.42748091603053","24.4%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of responding venue operators whose legal capacity is 1,001 or more: 32 of 131 operators who gave a capacity band. Individual cells run as low as 8 records, so read the distribution as a whole and do not quote a single band on its own. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_venue_capacity_under200","41.22137404580153","41.2%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of responding venue operators with a legal capacity of 200 or fewer: 54 of 131. Small rooms are the modal responding venue, which matters because the fixed costs those same respondents rank highest - property tax, building operations - do not scale down with capacity. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_property_tax","44.06779661016949","44.1%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Property tax among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_property_tax","20.33898305084746","20.3%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Property tax their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_talent_costs","38.4180790960452","38.4%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Talent costs among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_talent_costs","13.5593220338983","13.6%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Talent costs their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_labor_cost_and_retention","35.59322033898305","35.6%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Labor cost and retention among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_labor_cost_and_retention","11.29943502824859","11.3%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Labor cost and retention their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_unpredictable_operating_costs","33.89830508474576","33.9%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Unpredictable operating costs among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_unpredictable_operating_costs","11.29943502824859","11.3%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Unpredictable operating costs their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_ordinances_and_permitting","33.33333333333333","33.3%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Ordinances and permitting among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_ordinances_and_permitting","12.42937853107345","12.4%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Ordinances and permitting their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_neighborhood_redevelopment","32.20338983050847","32.2%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Neighborhood redevelopment among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_neighborhood_redevelopment","8.474576271186439","8.5%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Neighborhood redevelopment their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_changing_audience_behavior","31.63841807909605","31.6%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Changing audience behavior among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_changing_audience_behavior","10.73446327683616","10.7%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Changing audience behavior their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_building_operations_and_upkeep","31.63841807909605","31.6%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Building operations and upkeep among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_building_operations_and_upkeep","7.909604519774012","7.9%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Building operations and upkeep their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_top3_marketing","19.2090395480226","19.2%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Marketing among their three greatest business pressures. Nine items, each respondent ranked all nine, so the nine top-three shares sum to about 300 percent. Venue operators and independent promoters are pooled because the promoter cell is 42 records. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_pressure_first_marketing","3.954802259887006","4.0%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Share of the 177 responding presenters who ranked Marketing their single greatest business pressure. The nine first-place shares sum to 100 percent. 2022 Greater Austin Music Census, self-selected online convenience sample fielded 15 Jul - 12 Sep 2022, 2,227 respondent records, NO SURVEY WEIGHTS. Every figure is a sample share, not a population estimate, and none is comparable with ACS, PUMS, OEWS or QCEW.","census"
"census_closures_property_share","36.11111111111111","36.1%","percent of the denominator named in the note","01_evidence/08_venues_ecosystem/venue_timeline.csv","Share of the 36 dated Austin venue closures in the 30_venues tracking panel attributed to a real-estate cause - sale of the property, a rent increase, lease expiration or redevelopment. It equals the pandemic share (13 closures) and it AGREES with the census ranking, in which presenters put property tax first. Regulatory causes account for only 2 closures, which also matches the mid-pack rank the census gives ordinances and permitting. The one item that does not line up is talent costs, ranked second by presenters but recorded as the cause of no closure at all - the receipts panel has no talent-cost field, so that is untested rather than contradicted. Both sources are small and neither is a probability sample.","census"
"census_caveat_selfselected","1","self-selected convenience sample","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","The 2022 Greater Austin Music Census recruited online through community partners between 15 July and 12 September 2022. It is not a probability sample of any population. Every percentage in this module is a share of the respondents who answered a given item, and nothing more.","census"
"census_caveat_noweights","1","no survey weights","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","The release carries no design or post-stratification weights, so no statistic here is a population estimate, and no standard error or margin of error is computed anywhere in this module. Chi-squared tests and logits describe association among respondents; their p-values assume simple random sampling, which does not hold.","census"
"census_caveat_nofollowup","1","single 2022 snapshot","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","One cross-section with no comparable follow-up. Austin appears in the Sound Music Cities 2023-24 cohort roster but published no later report, so nothing here can speak to change since 2022.","census"
"census_caveat_notacs","1","not comparable with ACS or PUMS","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Do not set these percentages beside the ACS, PUMS, OEWS or QCEW figures elsewhere in this report as though they measure the same population. The census population is self-defined participation in the Austin music ecosystem; the federal series measure occupation or industry in probability samples of households and establishments.","census"
"census_caveat_2014comparison","1","2014 comparisons are directional","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Where the 2014 census asked a comparable question, the comparison runs between two different self-selected samples eight years apart, with response falling from 3,968 to about 2,260 and 2022 outreach running through established community partners. The 2022 report itself calls these directional shifts, not estimates.","census"
"census_caveat_nodollarincome","1","no dollar income variable","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","The instrument contains no dollar-denominated income question of any kind - annual, monthly or per gig. The share-of-income scale used in section 3 is ordinal and within-music. The only dollar quantity collected from creatives is business spending, which is a cost.","census"
"census_caveat_slide41","1","published slide 41 mislabels four bars","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","Two published sources disagree about which income source goes with which value. The microdata, the Socrata column dictionary for dataset an3p-3yqx and the five-segment distributions on Data Appendix slide 40 all agree that the 2022 shares reporting any income from a source are: local live 92.4, touring 75.3, recordings and royalties 70.7, studio work 57.8, merchandise 56.1, songwriting 51.0, teaching 41.0. Data Appendix slide 41 plots the same seven values but labels four of them differently, reading merchandise 71.0, recordings 58.0, teaching 56.0 and studio 41.0. This module follows the microdata and slide 40, which are two independent sources against slide 41 alone. Anyone quoting a 2014-to-2022 change in these shares should note that the 2014 bars appear only on slide 41 and cannot be checked against microdata.","census"
"census_caveat_rowcount","2227","2,227 rows, not 2,260","flag","01_evidence/08_venues_ecosystem/austin_music_census_2022_details_an3p-3yqx.csv","The published microdata file carries 2,227 respondent rows; the Summary Report and Data Appendix headline 2,260. The 33-row difference is undocumented in the release. All shares in this module use the 2,227-row file, so they can sit a few tenths of a point away from a published percentage even where the underlying counts agree.","census"
